userid,openness,agreeableness,emotional_stability,conscientiousness,extraversion,assignedmetric,assigned-condition,movie_1,predicted_rating_1, movie_2, predicted_rating_2, movie_3, predicted_rating_3, movie_4, predicted_rating_4, movie_5, predicted_rating_5, movie_6, predicted_rating_6, movie_7, predicted_rating_7, movie_8, predicted_rating_8, movie_9, predicted_rating_9, movie_10, predicted_rating_10, movie_11, predicted_rating_11, movie_12, predicted_rating_12,is_personalized,enjoy_watching
3cd0ce2ce253d0f561af971c7d589c67,3.5,4,2.5,3,5, serendipity, medium,54286,4.20979019,4011,4.001488803,59784,4.090436545,541,4.091671717,608,4.066035588,1136,4.12860214,913,4.107523898,79091,4.009562249,111,4.067215824,81847,4.062033994,903,4.095602072,3435,4.174781189,3,3
187a6ad4e0378999425a6ba5663acacb,6,5.5,5,7,2, serendipity, medium,109487,4.953970541,116823,4.90309403,114180,4.774893312,111659,4.756778983,110553,4.66479741,112556,4.525707429,56775,4.96173399,54001,5.050425228,95167,4.83688346,86880,4.872795419,69844,5.098700001,44195,4.62495387,4,5
5251c36a5e4898da28a44a17b065a6b6,4.5,2.5,4.5,2.5,2, serendipity, high,7502,3.955022076,108583,3.905113191,77658,3.86936731,86504,4.046501586,93040,4.358466648,82143,3.998167276,100553,4.0760314,26674,3.904719531,131724,3.953393372,105250,3.959354969,26453,3.893257533,77177,3.84797522,1,3
bc73054908f7463eab72e7badd93b731,3.5,4.5,5.5,2.5,3, serendipity, medium,7502,4.299323077,77658,4.242300377,112552,4.115198633,924,4.39576981,2791,4.281627673,1197,4.468277004,31658,4.119055473,5971,4.198482786,1198,4.106430993,1080,4.786451994,541,4.800667246,7099,4.1356539,4,4
2c72df91a539f8e0fc2752c49b01c207,5,4,5.5,4,4, serendipity, medium,108979,4.335747264,100553,4.623023907,93040,4.318406953,100556,4.323175136,1148,4.2778227,6818,4.439543927,1232,4.338624989,246,4.288588987,913,4.294929311,1284,4.310475558,1136,4.271531838,608,4.273873237,3,4
648ef6c1e103aa153fa75d548fa03ad9,5.5,6.5,6,5.5,2, diversity, medium,6218,4.901890644,27773,4.865218049,88810,4.921397063,1172,4.917120296,1217,4.948560558,1284,4.96982399,6,4.94972186,3175,4.859788209,98243,4.961705444,1240,4.836996106,64716,4.985304858,96606,5.065128418,2,4
d8e59db65c4c2f7bfea129d1c2d51b27,5.5,2,3.5,3.5,1, all, default,50,4.779519272,293,4.665027238,4973,4.569267415,93840,4.774054109,4226,4.44482346,2692,4.608258779,750,4.500939543,3052,4.739078237,1148,4.431730231,112183,4.354079241,38061,4.442139496,77658,4.480718799,2,3
0d5fafa4b63b00e93102c2caffb735a6,2.5,5.5,5,6,3.5, all, default,318,4.26873533,50,4.12545763,527,4.113144962,858,4.094487205,44555,4.106168411,7502,4.090742062,92259,4.046192021,2324,4.037057771,77658,4.091181308,94466,4.049660449,6016,4.021578737,1193,4.006193747,3,2
9fabc3542b20dea36456876b0479646c,1,4,4,7,1, popularity, medium,117922,4.576460934,132446,4.701987206,116951,4.85152055,8507,4.306724218,88810,4.095937758,7076,4.532624871,89492,4.058184855,38886,4.403746342,114342,4.183477413,109487,4.480155515,113868,4.841170514,114250,4.942830173,5,5
387b2fe9ea4e275eb0f061ef18d8cdd5,7,5.5,2.5,4.5,1.5, diversity, high,318,4.754914533,7502,4.591913911,77658,4.526997132,858,4.670113902,50,4.64255865,527,4.623081472,1221,4.579209762,5971,4.457325168,1193,4.559187343,6016,4.552250176,912,4.566898134,2959,4.525769804,2,2
4875dc91590a58beff272ae7132b6ce4,6,4,6,5.5,2, serendipity, medium,103235,4.444863079,121372,4.502866329,26453,4.519405134,116136,4.478562347,97395,4.56361209,101850,4.640533636,71450,4.517492928,73323,4.491449212,45950,4.563320856,53894,4.53954066,64034,4.471708406,67255,4.433318006,2,2
5d2fe5897dab4591b33f7b4ac8a1e88b,4.5,5,2.5,3,3, popularity, medium,1207,4.091900556,1234,4.066871028,1148,4.090106145,908,4.134442189,904,4.171930416,2324,4.087464976,923,4.027058369,58559,4.137357547,7361,4.010227061,2329,4.053533012,750,4.143793068,111,4.013320802,2,4
c8b6a7879731a1c4508d5edb581544d9,5,4,3,3,6.5, popularity, high,608,4.033321394,1198,4.127949684,858,4.283008336,1196,4.100137654,50,4.256796498,2858,4.427706493,527,4.231567528,2571,4.442652517,260,4.107630777,318,4.37128246,296,4.082796092,356,4.307467348,5,5
b87e580de57065bc96fa53b7b182f5d5,5.5,2,3.5,3,4.5, diversity, medium,1250,3.897182845,3730,3.895618032,94466,3.934558401,916,3.891869904,1284,3.999940551,356,3.841218324,7099,3.904065867,1237,3.912540386,953,3.857962085,318,4.255653255,1230,3.868026101,912,4.067636856,2,4
1e4c3df3f3db6c1cdfb8716b1c241fee,5.5,4,3,3,5.5, all, default,2028,5.71107342,110,5.685528199,480,5.296620547,2762,5.061824825,3147,5.630364118,1704,5.044482438,318,4.634092821,6365,4.947929853,858,4.545818697,50,4.519606859,527,4.494377889,780,5.039797122,2,2
311400edc75d56330b2c1d89aeac099c,4.5,5.5,2,4,5, diversity, low,4993,4.33056339,5952,4.291744327,7153,4.341312019,2019,4.278999842,58559,4.309640693,2571,4.276394347,858,4.393767498,50,4.429007415,593,4.264548897,1203,4.315524041,904,4.316336007,908,4.261069991,4,3
251eca7a69cd49ea829394e235cfad1e,5,6,5,3,1.5, serendipity, medium,31545,3.682317318,37495,3.63675515,61236,3.703016831,38499,3.625670209,1273,3.799846298,64034,3.639685906,3910,3.61648696,308,3.682182203,17,3.743015861,48394,3.683904477,63876,3.634163543,55814,3.700550849,3,3
a84802367300a64230f82d01407fc965,6,6,6,6,2.5, serendipity, high,7502,4.777838279,88125,4.396447516,77658,4.432218536,8665,4.39778038,59315,4.391223927,296,4.382915186,589,4.416082608,1210,4.429944977,26614,4.578063918,1240,4.39138123,68358,4.430820085,44665,4.427973346,4,4
b5a3bfc11dc90c5f5ba71d0355fc7da2,6.5,2.5,3.5,2,3.5, serendipity, high,93040,4.668352444,93988,4.562590119,82143,4.461625319,95377,4.329816705,84716,4.223514112,6774,4.268206517,17,4.157039586,6530,4.515711073,2076,4.143738174,89759,4.025701395,1230,4.447576868,3089,4.28985249,2,3
7153f08d2dba7a8619c0226c5c3c8904,6,3,6.5,6.5,1, diversity, medium,1254,4.275099465,589,4.099685439,2076,4.321007743,1304,4.225630136,1884,4.236193252,5060,4.216447225,162,4.623659733,1954,4.246209904,1189,4.294027276,1945,4.38104985,1178,4.26550674,555,4.1308897,4,4
e22344d1e89080f681f809c1b4e1a5be,5,4.5,6,3,4.5, serendipity, medium,2791,4.248604322,1204,4.179236322,2542,4.465355429,4262,4.717120894,47,4.148403542,903,4.186682027,1178,4.266817011,922,4.282594307,1207,4.229658884,5291,4.213561835,3275,4.220383636,1221,4.318739016,3,3
479d120f05835f8b4b123b7144ff6601,5.5,5.5,5,6.5,4, all, default,2716,4.381371258,78499,4.292338529,112552,4.261010861,7361,4.214797378,2761,4.410764858,1407,4.503283656,8638,4.416953861,100714,4.448751651,3114,4.203241222,77658,4.279703158,1347,4.497666599,7387,4.605493826,2,2
2d32b323bb441af9f87ee6d4ac8345ec,4.5,4.5,5,5.5,3, diversity, high,4226,4.030663768,7502,4.135947205,104069,3.89266966,112852,3.896419734,109374,3.86625003,86377,3.95152362,7669,3.880374392,6016,4.09628347,44555,4.091992708,68358,3.823772604,7327,3.9428555,26614,3.885924894,4,3
5da519f686326756c37f78bfcf82ec90,6.5,4,4.5,6,3.5, serendipity, medium,108983,4.187544193,131724,4.421716013,100553,4.214450846,107978,4.295239602,116136,4.285221209,40697,4.684149338,8622,4.510536593,67997,4.121888547,2599,4.111139408,53894,4.50273851,36363,4.40827553,3275,4.335539092,4,4
0919dc7fd5add84e2c25dd10afc9163b,6,4.5,3,6,6, popularity, medium,5291,4.341737077,7502,4.451981946,76093,4.175717548,78499,4.193063983,2186,4.311158745,31658,4.231336698,5971,4.317393204,64614,4.162928414,1945,4.317084189,27773,4.259174162,34405,4.163637796,68954,4.222823585,2,2
ef4540578656b9a1acf9fc13ae5d8011,5.5,4,4.5,7,2.5, popularity, medium,126245,4.12549069,114635,4.137094113,130970,4.150528448,123200,4.183823633,129337,4.187113126,132490,4.218060999,133209,4.237630033,129739,4.292485492,4296,4.267190949,106487,4.060547762,3111,4.217335468,8827,4.210348063,3,3
3db7d411003e2c27d64616a9615a4a00,6.5,4.5,4,6.5,4, all, default,7502,4.40551749,51255,4.410358289,71535,4.387133501,3949,4.288055422,54503,4.311487616,2502,4.30209295,3911,4.431938816,77658,4.348494791,100714,4.401359809,5291,4.389737477,27773,4.24187776,73881,4.443556637,4,5
e3306aac8727cef3e7e7ab78c202cc0b,3,2,4.5,3,2.5, diversity, medium,81834,4.459394206,44555,4.424162271,86345,4.632283226,5319,4.470709164,5618,4.457240578,1197,4.656100542,5903,4.435615243,4011,4.452034291,1172,4.437351493,1136,4.646475799,1203,4.565833856,2324,4.536939721,4,3
973c344c1f17146c1b3419de09233432,6,4.5,3.5,2.5,4.5, all, default,527,4.097688973,50,4.09011059,44555,4.089454865,7502,4.064089758,2324,4.043380122,92259,4.0318345,94466,4.046434931,77658,4.070471291,6016,4.008474547,1193,3.996939738,108583,4.023592305,1203,3.987217751,4,4
2f33ef3195b8e26776bbc39f8f08c553,5.5,4.5,4,5,4, diversity, medium,100556,4.121445318,79132,4.084825661,3307,4.156087326,5971,4.080322989,858,4.246525141,1900,4.218982767,44555,4.2567818,50,4.214247224,7099,4.097563383,2324,4.144912243,908,4.093176279,84716,4.170582798,3,5
acfc9b68eacb4fd4bee58941bd0eb9ac,6.5,5.5,4,4.5,2, popularity, low,108983,4.373245993,108583,4.543874803,95858,4.402057019,108979,4.440050145,95311,4.599771113,84716,4.636896805,33779,4.405681623,104069,4.634280662,82143,4.492481964,96606,4.425729902,94466,4.507509076,93721,4.347987714,3,4
b0e4f1fa6808bc72886d13576b20d09c,5,5.5,4,5,2, serendipity, low,5952,3.796105264,59315,3.673864218,3265,3.644184409,1240,3.798933568,589,3.816193955,1527,3.615667229,3578,3.606648795,27611,3.695654873,33794,3.705749717,89745,3.630584116,68358,3.675372682,1200,3.885182492,4,5
34977ac2a1234df421b3c8622f9956fd,5,4,2.5,4,3, diversity, medium,100556,4.326617901,106642,4.202691324,92535,4.599344971,2843,4.373021078,1217,4.203111201,1136,4.411624397,84716,4.48385175,99813,4.227121689,3677,4.233993494,296,4.175550916,3307,4.221443831,1237,4.237113977,2,4
d2a16a131dfb876af223faaa83868021,6,5,5,4,3.5, diversity, medium,100556,4.326617901,106642,4.202691324,92535,4.599344971,2843,4.373021078,1217,4.203111201,1136,4.411624397,84716,4.48385175,99813,4.227121689,3677,4.233993494,296,4.175550916,3307,4.221443831,1237,4.237113977,4,4
89df96f4a4229eef53c1775438665fc2,6,3.5,4.5,4,6, popularity, high,858,5.036398217,588,4.936254649,50,5.00990092,380,4.983558573,527,4.932321847,1,4.872534751,150,4.966699867,457,5.127410789,589,5.16873505,592,5.344543941,110,4.963377155,260,4.859649917,2,2
6cb1897a2a04a64e71e3c94f72622f16,6.5,1.5,4,3.5,4, all, default,68157,5.105556423,904,5.040530894,7502,5.029863817,912,5.028273128,1219,5.049522745,2019,5.048083148,1201,5.027079093,6016,5.010486338,58559,4.999910917,44555,5.009417968,1203,5.004445271,1199,5.025945848,1,1
430f9aae513adf0ed5e9cc7a85f1f723,6.5,5,5,2,3.5, all, default,68157,5.105556423,904,5.040530894,7502,5.029863817,912,5.028273128,1219,5.049522745,2019,5.048083148,1201,5.027079093,6016,5.010486338,58559,4.999910917,44555,5.009417968,1203,5.004445271,1199,5.025945848,2,3
2149621bd4ab5af7fbd4f9e7c492247a,6.5,3,2.5,7,4, serendipity, medium,108583,4.441291435,77658,4.228566475,93040,4.250835184,898,4.195200642,910,4.269394002,8961,4.182941926,750,4.211091498,1148,4.227369853,912,4.395343515,926,4.2719109,608,4.208916171,1284,4.256459754,1,4
368b3ba047fd0dbb04449608adf95b8b,4.5,4.5,5,5.5,2, diversity, low,1196,4.592014236,1210,4.471025062,260,4.582906695,1291,4.476320534,1200,4.591133322,589,4.469423213,1240,4.432010255,1214,4.610063294,3578,4.431366605,58559,4.692613786,33794,4.425671701,110,4.634882371,3,5
aa5d20511993378fdfff50ab9b8f1422,6,4.5,5.5,5.5,2.5, popularity, medium,115617,3.981573101,114554,3.996089887,116411,4.012931154,137612,4.024886573,114494,4.059024216,132490,4.158417368,130518,4.172042644,114635,4.20324573,77658,3.959233979,112006,3.988289982,109633,3.993404602,108566,4.038247663,2,2
ffff31b8d1dd1486a7fe6914761aa655,5,3,5,4.5,3.5, diversity, low,3275,4.070936531,4011,4.05081556,1136,4.13315514,2324,4.140167822,1197,4.145159008,94466,4.087051404,1210,4.068987946,59315,4.067648175,135848,4.174461126,82332,4.14804295,136431,4.149935274,133383,4.152037174,3,4
ebdd4ab3bd474b6bcae4924ea6cad4f7,6,4,1.5,6,5, all, default,2710,4.553876546,1407,4.752874095,3409,4.600749903,587,4.517750766,1088,4.456677254,1644,4.831665398,724,4.93338531,216,4.59800664,1805,4.87041767,1347,4.524456214,8533,4.231405358,1982,4.469699184,2,1
668b685a92badd50119c373d48f4453c,5.5,3,3.5,5,3, popularity, high,908,3.898151102,1219,3.746436292,1225,3.738253323,1208,3.776298633,293,3.725475103,111,3.782314341,1213,3.853156075,541,3.807224517,10,3.920857455,2762,3.727090257,608,3.781489663,110,3.733685364,2,3
03117241a2a42f1d60540d5d5fca8b75,5.5,4,4.5,4,4, popularity, low,26674,4.853545537,108583,4.953281734,95858,4.70521626,33779,4.731509335,93040,4.678819112,94466,4.779454943,26903,4.656123393,134853,4.629249654,77658,4.739381818,71899,4.587121673,5008,4.621011421,114028,4.658399164,1,4
e9ac4286e480be4064bdef9726b7ebf4,6,3.5,5,4,4, popularity, medium,94466,4.30821395,96829,4.092509706,93721,4.093191321,2931,4.165374079,100714,4.175082409,86781,4.137527321,89759,4.123967921,6818,4.238888679,26587,4.22436671,7767,4.27000672,26082,4.295221305,5475,4.102366576,4,4
f3113ebe8e2d67e4b248065b282306bb,6,5.5,7,4,5, diversity, medium,350,4.835522194,94126,5.067872844,3471,5.048400249,100556,4.690422142,2019,4.557206314,90057,4.61527269,102800,4.721525122,5618,4.832548584,3421,4.72069826,1197,4.456099252,145,4.607689873,92643,4.740145077,2,2
e968bc3b6840025193e5e04181497b8f,6.5,3.5,4.5,4,1, serendipity, high,7502,4.221453441,104944,4.532625567,77658,4.16911234,114028,4.399419472,2424,4.280591967,750,4.210442044,1252,4.152443149,4025,4.231881559,86781,4.737955998,541,4.108405477,1284,4.161019756,1208,4.077479593,4,5
d1839b9d03199bef00c57fcafb15016b,5.5,4,4,5,1.5, diversity, high,96829,4.690703457,117533,4.601306155,116136,4.445350112,77177,4.503350735,102217,4.392643671,100553,4.672613956,93988,4.654850113,94810,4.573118429,92494,4.461588569,105250,4.407600864,33779,4.690684984,97648,4.440070295,4,5
5730fc808ef0f350a4c439dda9b4ed03,5,3.5,5.5,6,2.5, popularity, low,114180,4.708874312,104944,5.071762994,112175,4.740949124,94466,4.612792861,107141,5.046136752,106100,5.007632663,103141,4.683288367,85774,4.698778681,106696,4.755467404,116823,4.733124326,77658,4.640368174,95167,4.717384876,3,4
0a1afd5fca0b818d327fbbf4892d12fc,4.5,3.5,6,5.5,3, diversity, high,7445,5.441940758,7502,5.076579527,77658,5.024238426,47099,5.248326205,33004,5.196892491,6936,5.214154017,47382,5.456898882,5219,5.018966097,1252,5.007569235,1968,5.152115527,1588,5.220145703,5400,5.106287773,2,3
c78731d0a6635ed6ac1db6a0e9530f2c,5.5,2.5,3.5,7,1.5, serendipity, low,48516,4.998208463,318,4.762638405,8950,4.805066475,50,4.860229336,58559,5.016614111,47,4.82990908,91529,4.662795883,7254,4.681382852,47610,4.469809085,5630,4.610512681,79132,5.138854519,48780,5.000968786,5,5
54ed05ae278e7b51a9b938dc416db9d0,4.5,5.5,4.5,1.5,4.5, serendipity, medium,26674,3.985967118,96075,4.034021828,93040,3.964381952,60904,3.993862116,95858,3.947911612,55098,3.989969229,260,3.948049711,2571,3.992495425,5952,4.000159629,4993,4.030297812,1198,3.971132537,7153,4.041687175,1,3
f6601a477f3928de27cc073f80ecd170,6,1.5,2.5,5.5,2.5, serendipity, low,6104,4.539371665,3147,4.632563683,6283,4.4227339,86345,4.682606577,86347,4.572938506,64614,4.436147678,6902,4.600116647,6016,4.421569111,4226,4.36851045,2858,4.348400019,92535,4.682596167,47491,4.38500824,4,4
9545134eae10827caacad8f4ea4c4ea1,7,4,5,7,2.5, all, default,6291,4.219325947,32840,3.961433554,40412,3.972087782,5577,3.939053607,99813,3.848415792,6852,3.871371101,66934,3.809965593,26122,3.895723772,110,3.738248541,118880,3.793314846,7365,3.808403597,5187,3.833555862,4,4
a3b64300c36aadb8b08c5ca69102d24a,6.5,6.5,4.5,2.5,3.5, diversity, low,3030,4.792962238,2905,4.634357425,7766,4.699043001,6669,5,26082,4.821150497,6643,5,5147,4.599221514,7234,4.672438951,2731,4.78077546,3741,4.619628913,26587,4.988264319,8154,4.725669239,4,4
c1318035a54b6f8388bbc351b28a16e0,4.5,3.5,5,4,1.5, all, default,44555,4.349521387,7502,4.311450988,7153,4.292030345,92259,4.293559181,94466,4.306480651,4993,4.277857087,77658,4.32861013,6016,4.266338844,5618,4.261755633,58559,4.255615447,108583,4.291538197,4973,4.250093724,5,5
f7840372da5ad42b5a4b2ce7cc30e3de,3.5,3.5,4,6,4, serendipity, high,108583,4.551713633,95858,4.528702487,91233,4.676018856,93040,4.611008289,108983,4.425896128,93988,4.522694822,108979,4.320879223,33779,4.344131693,100553,4.426940734,105250,4.532986545,104944,4.302932348,2716,4.321842509,4,4
747517b50f5e43a8e0caa57601600428,7,4.5,4,3.5,2, all, default,106334,4.58909961,114635,4.539458087,4183,4.609948179,96473,4.453364027,120813,4.437978195,119565,4.481107202,114494,4.45563646,100714,4.379252156,44421,4.51744535,129739,4.652830618,26596,4.45870726,68175,4.496040193,2,2
3bb9c80158e9edf17e5cffacefa7766f,4.5,3,4.5,4,4.5, popularity, low,26674,3.957255326,102217,3.961695948,99764,3.965100803,96966,3.981055139,27423,4.003410008,51455,4.020824806,26761,4.02263262,101850,4.034663815,85312,4.046899212,71182,4.070951486,102602,4.084154712,87960,4.087533342,2,3
d0eb0665d953c3b088e7bef2c2f492fd,7,4.5,6,4.5,2.5, popularity, medium,37830,4.564531306,5008,3.988316261,112183,4.015034278,7158,4.036270273,55442,4.102596978,112552,4.335304603,2360,3.998784438,3022,4.028233635,7156,3.978593039,55290,3.969425807,27611,3.903346959,3307,4.045519255,3,5
67eaab4c3e5cf2451f02e9d5c8ec8e32,5,5,4,5.5,3, diversity, low,5618,3.988915336,3000,3.886616086,48394,4.029611908,81591,4.360340272,27773,3.873146874,48780,4.105815269,48774,4.283166076,2019,4.055965388,7147,3.957494207,5464,4.218860178,6870,4.118135366,99114,4.220741926,2,3
ba79474a87701d07ff36c3ad4cec98d7,4.5,5,5,4,1.5, diversity, medium,74510,4.461898388,912,4.281801081,91529,4.274870141,34405,4.431012551,1086,4.318138153,1136,4.271163423,80906,4.318775997,84952,4.335044694,7215,4.363263422,44199,4.296040233,68358,4.291714283,1284,4.291517108,3,4
935ab0abd9dac63a938653c75a5a14f2,4.5,3,5.5,6.5,4, diversity, medium,32587,4.520764571,1207,4.390893021,55820,4.75702136,1197,4.374775372,68954,4.582740107,44191,4.334129996,99114,4.842539777,106782,4.876875255,68157,4.67147069,81591,4.689853446,81845,4.699182572,91529,4.540046902,4,4
a9541bbdabe5973d82f47a801e445185,5,3.5,4.5,5,4, diversity, high,50,4.400066317,7502,4.349421578,104069,4.106144034,112290,4.091865646,77658,4.2845048,86377,4.164997994,953,4.114731031,26614,4.099399267,1203,4.285385893,1197,4.235894027,1237,4.169309332,908,4.294523405,3,4
04ddc9784920e4944f6d2274d71018a7,4,4,4,4,4, popularity, low,108979,3.697001361,104069,3.767111849,106642,3.727069782,94466,3.852295161,96829,3.743474095,112852,3.770861923,96488,3.685613669,65188,3.757777561,89759,3.702273071,85774,3.747100064,105844,3.634054954,86347,3.774467999,3,3
a9193e1ff21abac55ed78b404789c628,7,6,6.5,7,5, popularity, low,108979,3.697001361,104069,3.767111849,106642,3.727069782,94466,3.852295161,96829,3.743474095,112852,3.770861923,96488,3.685613669,65188,3.757777561,89759,3.702273071,85774,3.747100064,105844,3.634054954,86347,3.774467999,2,2
924c6097a2fd65edb7290cb076cb9713,6.5,4.5,2.5,4,2.5, serendipity, high,109374,4.917906632,112290,4.801552723,115569,4.810885069,112552,4.722124992,116799,5.143327668,114601,4.855991108,109740,5.386182073,112556,4.262199227,108979,4.347014187,130452,5.159360371,128520,4.963476919,26849,5.209092439,2,2
268de11ad039ad15bc8739c2663b90c7,5.5,4.5,5,5.5,4, serendipity, high,115713,4.609697477,111235,4.962273534,111384,4.724418794,86504,4.702585029,32840,4.725347756,110445,5.014517365,109740,4.656484275,102084,4.761060394,26340,4.607286329,108979,4.275336689,114082,4.610711018,27064,4.874714782,5,5
64794330963f56d479393e325808504a,2.5,5,2.5,6.5,2, diversity, medium,260,3.397104628,72330,3.972024387,100714,3.496772165,750,3.452891487,86628,3.885412488,88810,3.459399694,5618,3.414977347,912,3.461835321,103659,3.851179437,1207,3.396438436,61236,3.451282829,1136,3.387107557,2,2
d5ccdbbe80bec680efebc72c2ed2c922,6.5,3.5,6,6,6.5, serendipity, low,86231,4.27274909,113793,4.270619968,72360,4.208581365,25748,4.173700145,260,4.170664015,1196,4.157530913,99813,4.10793301,1198,4.107647831,91529,4.135519855,106642,4.116527903,79132,4.216386102,92259,4.114118642,3,3
ef07cdde43a7180a3b3018a5c0eab542,7,4,1,2.5,7, serendipity, low,79132,5,92259,5,34405,5,1270,5,4973,4.996894636,2502,4.996483816,8961,4.967920148,66934,4.983436361,1197,4.999386776,68954,5,60069,4.979131932,106642,5,3,5
ea218ab5b462f6cab1152810ad0571b4,7,5.5,6,6.5,3, serendipity, high,109487,5,115617,4.934552546,109374,4.892430819,77658,5,115713,4.857778877,104069,5,108979,4.825177851,108983,4.981528839,112175,4.704640193,7502,4.698368209,111759,4.689787068,104944,4.75938213,4,3
3c088d8cf05127a5cf9007f6fed93ced,4.5,4.5,5.5,3.5,2.5, diversity, low,7153,4.289012973,5952,4.237032528,2028,4.358628205,110,4.370481841,1198,4.303638909,527,4.686783908,2019,4.331918814,858,4.587838965,1201,4.180743828,1221,4.583127463,1222,4.574378363,1193,4.528247793,3,4
261e43f305e15890fb05e08ec858746f,5,4.5,3.5,3.5,2, all, default,5618,4.709378028,4262,4.819617703,2858,4.630498265,116797,4.609853421,5291,4.903003518,2791,4.769511571,115617,4.50913177,3462,4.838260821,2324,4.456540181,3089,4.881285446,2028,4.397966565,4848,4.584693831,3,3
e7d0e93b0d8d8cae6d4e96b75708e910,6,6,7,5.5,6, popularity, high,55820,4.264171879,48394,4.016144107,2019,4.098803239,8874,4.377949054,79132,4.121698636,3949,3.833229625,3471,4.008354095,58559,3.918935256,3147,3.822982109,7153,4.057151187,5952,4.02492458,4993,4.106842191,4,4
6f99629d420e4c074fc6acf1b8aa8ac9,4,4,5,3.5,3.5, popularity, high,27773,4.714223217,30749,4.66442329,3000,4.712433652,2804,4.642111277,5618,4.831170347,3949,4.656784433,2542,4.605812637,2692,4.645762175,4011,4.661118759,7361,4.7279177,2329,4.771223651,2858,4.787687543,5,5
e6a7d7514cb437eda7e3c155d12662c4,5.5,5,4.5,5,3.5, serendipity, high,7502,4.26205672,77658,4.291996645,86504,4.26408447,82143,4.269024162,100553,4.307648375,131724,4.240313857,116897,4.173899853,77177,4.30366196,134853,4.162585477,129514,4.2086001,116797,4.140118247,26674,4.187015371,2,1
ca42445099963639613922aa4577dbcc,4.5,3.5,5.5,6.5,2, diversity, low,3435,4.343621007,2186,4.261677186,3730,4.205465788,5008,4.272345645,3683,4.146680504,8228,4.175861657,1945,4.26760263,3468,4.24053668,92535,4.201771089,71033,4.15352165,48516,4.22533641,3030,4.319679213,3,2
b9cfb4042e4df94a5a26c33169ba69a4,4.5,3.5,4.5,4,1.5, all, default,2019,4.584663672,77658,4.988752894,86377,4.410285121,5291,4.408217261,86345,4.360456356,92535,4.349167084,3030,4.391645113,82143,4.722667819,33779,4.377867612,93721,4.320912074,84716,4.579781852,2951,4.313460649,2,3
36fb8f1f6836cfe8aae2df6211703096,3,3,5,2.5,2, popularity, medium,42197,4.636702473,95558,4.486860465,89759,4.60032663,8800,4.672684094,8772,4.759090722,74324,4.510423609,85342,4.454350348,26587,4.72547115,47491,4.695124385,8094,5.023983131,85774,4.584566934,66371,4.837133407,1,1
b209fd1ad74aedc976a4dc9ae9f8a816,6.5,5,7,7,3, diversity, low,3468,4.794924274,3467,4.656950051,3152,4.884283069,3201,4.58047127,2132,4.7182594,6724,4.746467734,5385,4.622691516,3735,4.487277903,4187,4.905163775,2871,4.479984491,2731,4.420618151,59995,4.792291325,2,4
0bc016ffff15a571df8b1bb88fa75df9,5,4,2.5,3,1.5, diversity, medium,5388,4.586990016,33660,4.179193183,5971,3.527670977,2997,3.899777554,4019,4.017490152,5014,4.125919897,4011,3.728371292,8874,3.655382143,4014,3.483052627,3089,3.460821149,6953,4.424021716,2329,4.700629377,3,4
6b809c3dcb0a581f61e3b3bab09edbad,3.5,3.5,2.5,6.5,1.5, all, default,4973,5.071051333,58559,4.760855178,48516,4.823411341,74458,4.779363086,99114,4.663109033,7153,4.619834632,63082,4.73186318,81591,4.778012945,44191,4.596289454,7361,4.557901826,70286,4.639769089,68954,4.497167233,5,5
c1dda1ca24e98b7e785a01cd43992357,4.5,2.5,1,5,5, popularity, high,2174,4.613640485,3147,4.705081752,2291,4.888148596,4973,4.567409902,2329,4.748386857,288,4.739670909,1206,4.748626176,1089,4.614343257,2858,4.785605288,593,4.654061689,318,4.815897043,296,4.83319346,4,5
62ef002364bfd86baf538ec2e4310b45,6,4.5,2.5,5,1.5, diversity, high,750,4.907037528,108583,4.855576472,74727,4.83539899,129514,4.926432897,77177,4.93120436,77658,4.794413664,100553,4.740172543,101962,4.825554681,102217,4.774044457,105250,4.873663007,60904,4.866274701,104944,4.698660224,3,4
fefc161ac0b429fdbf6b56cc04dd4aa6,3.5,4,5,6.5,4.5, all, default,92259,4.720087293,4973,4.604441627,2324,4.590161755,50,4.557138668,44555,4.561390124,293,4.516683455,356,4.491965574,1704,4.495978685,94466,4.560583213,1203,4.499815488,296,4.466856383,858,4.466558699,2,3
351747b75c0ae83bf5ca72a3293abb25,4.5,5.5,6,5,3, popularity, medium,2360,3.884269074,3307,3.92135894,5690,3.79673258,3089,3.760344054,1178,3.863705444,3030,3.819685027,3462,3.895131053,1281,3.790263048,5291,3.83980117,951,3.837019038,1237,3.884123146,905,3.82956026,4,4
afdd334cd221305ef7fcea66b3d482e9,3.5,4,4.5,5.5,4, serendipity, medium,115617,4.448549399,122882,4.432062795,122892,4.758558408,119145,4.348933564,109487,4.281611417,116797,4.279382061,77658,4.370866334,104069,4.596328788,95858,4.395333338,111759,4.236713978,115149,4.253335633,115667,4.374560549,5,5
013325441cd1755b18c58b8007646bb1,6.5,6.5,6,7,5, popularity, low,112852,3.9463241,111759,3.89705746,111362,3.780766451,110102,3.751979782,102445,3.742895227,5008,3.789152089,112552,3.743800726,96079,3.710222216,27611,3.701081795,87232,3.766515813,69844,3.682809914,91529,3.811203811,5,4
